"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Info"
"247","66.919520954","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"248","66.919593813","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"249","66.920907504","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"250","66.920973876","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"251","66.921005425","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"252","66.923552992","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"253","66.923622630","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"254","66.923656461","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"255","66.923751256","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"256","66.923780514","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"257","66.926295652","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"258","66.926360944","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"259","66.926392091","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"260","66.926481211","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"261","66.926554435","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"262","66.928855677","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"263","66.929045291","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"264","66.929130711","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"265","66.929165187","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"266","66.929250983","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"267","66.929329156","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"268","66.931442800","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"269","66.931775031","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"270","66.931853991","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"271","66.931888817","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"272","66.931978039","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"273","66.932052699","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"274","66.932083783","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"275","66.932303708","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"276","66.932591600","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"277","66.933956346","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"278","66.934011423","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"279","66.934038180","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"280","66.934061083","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"281","66.934132115","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"282","66.934550590","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"283","66.934851208","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"284","66.934927588","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"285","66.936266403","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"286","66.936320450","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"287","66.936346635","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"288","66.936370553","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"289","66.936440305","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"290","66.939156092","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"291","66.939229237","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"292","66.939259212","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"293","66.944510867","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"294","66.944804420","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"295","66.944870747","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"296","66.944899098","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"297","66.945011237","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"298","66.945336045","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"299","66.945624593","10.42.0.56","216.58.196.195","UDP","1392","45102","443","45102  >  443 Len=1350"
"300","66.945718705","10.42.0.56","216.58.196.195","UDP","1386","45102","443","45102  >  443 Len=1344"
"301","66.951194506","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"302","66.951578097","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"303","66.952300980","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"304","66.953830135","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"305","66.954122542","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"306","66.962387526","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"307","66.962716244","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"308","66.963665794","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"309","66.964814182","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"310","66.965492993","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"311","66.966118222","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"312","66.966911775","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"313","66.967596372","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"314","66.968151093","216.58.196.195","10.42.0.56","UDP","75","443","45102","443  >  45102 Len=33"
"315","66.968824773","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"316","66.969288855","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"317","66.970174723","216.58.200.174","10.42.0.56","UDP","328","443","50550","443  >  50550 Len=286"
"318","66.970825266","216.58.200.174","10.42.0.56","UDP","149","443","50550","443  >  50550 Len=107"
"319","66.971288378","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"320","66.972404452","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"321","66.972675037","10.42.0.56","216.58.200.174","UDP","70","50550","443","50550  >  443 Len=28"
"322","66.973246226","216.58.196.195","10.42.0.56","UDP","62","443","45102","443  >  45102 Len=20"
"323","66.993756021","10.42.0.56","216.58.196.195","UDP","70","45102","443","45102  >  443 Len=28"
"324","67.042056197","74.125.24.189","10.42.0.56","UDP","81","443","49585","443  >  49585 Len=39"
"325","67.067834088","10.42.0.56","74.125.24.189","UDP","70","49585","443","49585  >  443 Len=28"
"326","67.104135321","216.58.196.195","10.42.0.56","UDP","69","443","45102","443  >  45102 Len=27"
"327","67.130603553","10.42.0.56","216.58.196.195","UDP","70","45102","443","45102  >  443 Len=28"
"328","67.198895006","216.58.196.195","10.42.0.56","UDP","328","443","45102","443  >  45102 Len=286"
"329","67.199067355","216.58.196.195","10.42.0.56","UDP","237","443","45102","443  >  45102 Len=195"
"330","67.199474705","10.42.0.56","216.58.196.195","UDP","70","45102","443","45102  >  443 Len=28"
"331","69.031148863","10.42.0.56","99.86.55.146","TCP","66","53508","443","[TCP Keep-Alive] 53508  >  443 [ACK] Seq=1071 Ack=566 Win=64128 Len=0 TSval=4192676651 TSecr=1600428771"
"332","69.032474258","99.86.55.146","10.42.0.56","TCP","66","443","53508","[TCP Keep-Alive ACK] 443  >  53508 [ACK] Seq=566 Ack=1072 Win=64448 Len=0 TSval=1600474941 TSecr=4192630523"
"333","71.567037682","10.42.0.56","10.42.0.1","DNS","88","60235","53","Standard query 0x7a5a A beacons4.gvt2.com OPT"
"334","71.567396509","10.42.0.56","10.42.0.1","DNS","87","60775","53","Standard query 0xaeb6 A beacons.gvt2.com OPT"
"335","71.980596642","10.42.0.1","10.42.0.56","DNS","104","53","60235","Standard query response 0x7a5a A beacons4.gvt2.com A 216.239.32.116 OPT"
"336","71.981700371","10.42.0.1","10.42.0.56","DNS","103","53","60775","Standard query response 0xaeb6 A beacons.gvt2.com A 216.58.221.35 OPT"
"337","71.984645912","10.42.0.56","216.58.221.35","TCP","74","56806","443","56806  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1560387121 TSecr=0 WS=128"
"338","71.986530470","216.58.221.35","10.42.0.56","TCP","74","443","56806","443  >  56806 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=641151034 TSecr=1560387121"
"339","71.986599133","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1560387123 TSecr=641151034"
"340","71.987211050","10.42.0.56","216.58.221.35","TLSv1.3","583","56806","443","Client Hello"
"341","71.988500091","10.42.0.56","216.239.32.116","UDP","1392","54450","443","54450  >  443 Len=1350"
"342","71.988939785","10.42.0.56","216.239.32.116","UDP","365","54450","443","54450  >  443 Len=323"
"343","71.991152769","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=641151034 TSecr=1560387123"
"344","72.027313311","216.239.32.116","10.42.0.56","UDP","78","443","54450","443  >  54450 Len=36"
"345","72.076533445","216.239.32.116","10.42.0.56","UDP","1392","443","54450","443  >  54450 Len=1350"
"346","72.079581519","10.42.0.56","216.239.32.116","UDP","1392","54450","443","54450  >  443 Len=1350"
"347","72.079641122","10.42.0.56","216.239.32.116","UDP","365","54450","443","54450  >  443 Len=323"
"348","72.083311970","216.58.221.35","10.42.0.56","TLSv1.3","1434","443","56806","Server Hello, Change Cipher Spec"
"349","72.083326367","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=518 Ack=1369 Win=64128 Len=0 TSval=1560387220 TSecr=641151124"
"350","72.083631703","216.58.221.35","10.42.0.56","TCP","1434","443","56806","443  >  56806 [PSH, ACK] Seq=1369 Ack=518 Win=64960 Len=1368 TSval=641151124 TSecr=1560387123 [TCP segment of a reassembled PDU]"
"351","72.083641124","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=518 Ack=2737 Win=64128 Len=0 TSval=1560387220 TSecr=641151124"
"352","72.084505408","216.58.221.35","10.42.0.56","TLSv1.3","1113","443","56806","Application Data"
"353","72.084520165","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=518 Ack=3784 Win=64128 Len=0 TSval=1560387221 TSecr=641151124"
"354","72.087204481","10.42.0.56","216.58.221.35","TLSv1.3","130","56806","443","Change Cipher Spec, Application Data"
"355","72.087326546","10.42.0.56","216.58.221.35","TLSv1.3","152","56806","443","Application Data"
"356","72.087452062","10.42.0.56","216.58.221.35","TLSv1.3","371","56806","443","Application Data"
"357","72.088550452","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=3784 Ack=582 Win=64896 Len=0 TSval=641151134 TSecr=1560387223"
"358","72.088562866","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=3784 Ack=668 Win=64832 Len=0 TSval=641151134 TSecr=1560387224"
"359","72.088690722","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=3784 Ack=973 Win=64512 Len=0 TSval=641151134 TSecr=1560387224"
"360","72.093577034","216.239.32.116","10.42.0.56","UDP","81","443","54450","443  >  54450 Len=39"
"361","72.095579810","216.58.221.35","10.42.0.56","TLSv1.3","630","443","56806","Application Data, Application Data"
"362","72.095748519","10.42.0.56","216.58.221.35","TLSv1.3","97","56806","443","Application Data"
"363","72.095901104","216.58.221.35","10.42.0.56","TLSv1.3","97","443","56806","Application Data"
"364","72.096921652","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=4379 Ack=1004 Win=64512 Len=0 TSval=641151144 TSecr=1560387232"
"365","72.105562156","10.42.0.56","216.239.32.116","UDP","78","54450","443","54450  >  443 Len=36"
"366","72.139124837","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=1004 Ack=4379 Win=64128 Len=0 TSval=1560387275 TSecr=641151144"
"367","72.172939802","216.239.32.116","10.42.0.56","UDP","1392","443","54450","443  >  54450 Len=1350"
"368","72.173112497","216.58.221.35","10.42.0.56","TLSv1.3","361","443","56806","Application Data"
"369","72.173159567","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=1004 Ack=4674 Win=64128 Len=0 TSval=1560387309 TSecr=641151214"
"370","72.173326749","216.58.221.35","10.42.0.56","TLSv1.3","97","443","56806","Application Data"
"371","72.173343302","10.42.0.56","216.58.221.35","TCP","66","56806","443","56806  >  443 [ACK] Seq=1004 Ack=4705 Win=64128 Len=0 TSval=1560387310 TSecr=641151214"
"372","72.173954732","10.42.0.56","216.239.32.116","UDP","91","54450","443","54450  >  443 Len=49"
"373","72.175411385","10.42.0.56","216.58.221.35","UDP","1392","40888","443","40888  >  443 Len=1350"
"374","72.175639820","10.42.0.56","216.58.221.35","TLSv1.3","101","56806","443","Application Data"
"375","72.176348759","216.58.221.35","10.42.0.56","TLSv1.3","105","443","56806","Application Data"
"376","72.176759487","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=4744 Ack=1039 Win=64448 Len=0 TSval=641151224 TSecr=1560387312"
"377","72.176915286","10.42.0.56","216.58.221.35","TLSv1.3","105","56806","443","Application Data"
"378","72.177971570","216.58.221.35","10.42.0.56","TCP","66","443","56806","443  >  56806 [ACK] Seq=4744 Ack=1078 Win=64448 Len=0 TSval=641151224 TSecr=1560387313"
"379","72.182233099","10.42.0.56","172.217.160.227","UDP","1392","48791","443","48791  >  443 Len=1350"
"380","72.183459688","216.239.32.116","10.42.0.56","UDP","65","443","54450","443  >  54450 Len=23"
"381","72.183720962","10.42.0.56","216.239.32.116","UDP","357","54450","443","54450  >  443 Len=315"
"382","72.195752426","216.239.32.116","10.42.0.56","UDP","65","443","54450","443  >  54450 Len=23"
"383","72.210420298","216.58.221.35","10.42.0.56","UDP","78","443","40888","443  >  40888 Len=36"
"384","72.219230691","172.217.160.227","10.42.0.56","UDP","78","443","48791","443  >  48791 Len=36"
"385","72.260388864","216.58.221.35","10.42.0.56","UDP","1392","443","40888","443  >  40888 Len=1350"
"386","72.260588541","216.58.221.35","10.42.0.56","UDP","1392","443","40888","443  >  40888 Len=1350"
"387","72.264382241","172.217.160.227","10.42.0.56","UDP","1392","443","48791","443  >  48791 Len=1350"
"388","72.265672090","10.42.0.56","216.58.221.35","UDP","1392","40888","443","40888  >  443 Len=1350"
"389","72.267216872","10.42.0.56","172.217.160.227","UDP","89","48791","443","48791  >  443 Len=47"
"390","72.267615075","10.42.0.56","172.217.160.227","UDP","588","48791","443","48791  >  443 Len=546"
"391","72.268867642","216.239.32.116","10.42.0.56","UDP","324","443","54450","443  >  54450 Len=282"
"392","72.269580242","10.42.0.56","216.239.32.116","UDP","87","54450","443","54450  >  443 Len=45"
"393","72.269844188","216.239.32.116","10.42.0.56","UDP","58","443","54450","443  >  54450 Len=16"
"394","72.270436133","10.42.0.56","216.239.32.116","UDP","565","54450","443","54450  >  443 Len=523"
"395","72.274894984","172.217.160.227","10.42.0.56","UDP","62","443","48791","443  >  48791 Len=20"
"396","72.278539584","216.239.32.116","10.42.0.56","UDP","62","443","54450","443  >  54450 Len=20"
"397","72.298952645","216.58.221.35","10.42.0.56","UDP","78","443","40888","443  >  40888 Len=36"
"398","72.341859359","216.58.221.35","10.42.0.56","UDP","1392","443","40888","443  >  40888 Len=1350"
"399","72.343159770","10.42.0.56","216.58.221.35","UDP","89","40888","443","40888  >  443 Len=47"
"400","72.343576302","10.42.0.56","216.58.221.35","UDP","689","40888","443","40888  >  443 Len=647"
"401","72.351351480","216.58.221.35","10.42.0.56","UDP","62","443","40888","443  >  40888 Len=20"
"402","72.352877299","172.217.160.227","10.42.0.56","UDP","989","443","48791","443  >  48791 Len=947"
"403","72.355540975","172.217.160.227","10.42.0.56","UDP","58","443","48791","443  >  48791 Len=16"
"404","72.355861626","10.42.0.56","172.217.160.227","UDP","70","48791","443","48791  >  443 Len=28"
"405","72.363603334","216.239.32.116","10.42.0.56","UDP","812","443","54450","443  >  54450 Len=770"
"406","72.364929892","10.42.0.56","216.239.32.116","UDP","87","54450","443","54450  >  443 Len=45"
"407","72.366157898","216.239.32.116","10.42.0.56","UDP","58","443","54450","443  >  54450 Len=16"
"408","72.391649821","10.42.0.56","216.239.32.116","UDP","70","54450","443","54450  >  443 Len=28"
